SchoolYear;RCDTS;School;Enrollment;FAEnrollment;iepp;eavpp;doepp;ALLCourses;FACourses;ALLTeachers;FATeachers;ALLTeachersCalc;FATeachersCalc
2017;2,60622E+14;Lincoln Elem School;652;478;5115;127623;9191;4617;976;35;2;36;3
2017;2,60622E+14;Edison Elementary School;427;427;5115;127623;9191;4610;1028;29;6;33;10
2017;2,6085E+14;Rushville-Industry High School;371;229;4931;106495;10077;4984;512;29;4;32;7
2017;2,6085E+14;Schuyler Industry Middle Sch;320;238;4931;106495;10077;2024;371;27;4;30;7
2017;2,6085E+14;Washington Elem School;135;134;4931;106495;10077;770;185;10;9;11;10
2017;2,6085E+14;Webster Elem School;259;246;4931;106495;10077;1742;460;15;2;16;3
2017;2,8006E+14;Ohio Com Cons Grade School;67;65;12211;483372;20393;518;130;12;2;13;3
2017;2,80061E+14;Malden Grade School;77;73;6955;172386;11309;2763;287;8;1;8;1
2017;2,80061E+14;Ladd Comm Cons Sch;203;89;4929;167255;9401;689;160;13;7;13;7
2017;2,80061E+14;Dalzell Grade School;68;0;6243;135276;11095;;;;;;
2017;2,80061E+14;John F Kennedy Elem School;646;321;4678;97393;7983;3580;322;40;2;40;2
2017;2,80061E+14;DePue High School;142;81;6467;21310;9559;1503;162;16;2;17;3
2017;2,80061E+14;DePue Elem School;305;284;6467;21310;9559;9643;2267;19;4;20;5
2017;2,80061E+14;Logan Jr High School;512;246;5505;218189;8686;3515;411;32;3;33;4
2017;2,80061E+14;Lincoln Elem School;216;216;5505;218189;8686;1938;434;13;2;14;3
2017;2,80061E+14;Jefferson Elem School;237;234;5505;218189;8686;1907;472;19;2;20;3
2017;2,80061E+14;Douglas Elementary School;114;114;5505;218189;8686;556;232;8;2;9;3
2017;2,80063E+14;La Moille High School;95;52;8243;160067;14734;1168;114;12;2;13;3
2017;2,80063E+14;Van Orin Elem School;52;52;8243;160067;14734;779;173;6;4;6;4
2017;2,80063E+14;Allen Junior High School;100;78;8243;160067;14734;1254;198;9;1;10;2
2017;2,80063E+14;Bureau Valley High School;341;113;5722;114656;10527;4533;249;29;4;32;7
2017;2,80063E+14;Bureau Valley South;235;233;5722;114656;10527;2090;406;21;3;22;4
2017;2,80063E+14;Bureau Valley North;389;389;5722;114656;10527;3423;741;25;2;27;4
2017;2,80063E+14;Bureau Valley Elemntry-Wyanet;100;100;5722;114656;10527;874;200;10;2;11;3
2017;2,80065E+14;Princeton High School;536;320;8310;543738;13725;7819;762;35;4;37;6
2017;2,80065E+14;Hall High School;424;287;8378;356353;25128;5695;447;31;3;33;4
2017;2,80065E+14;Ohio Community High School;40;31;10130;1039263;29882;501;61;11;2;12;3
2017;2,80372E+14;Colona Grade School;419;418;4562;87934;7405;3316;776;27;2;29;4
2017;2,80372E+14;Orion High School;353;142;5547;132300;9476;5179;351;22;4;23;5
2017;2,80372E+14;Orion Middle School;259;249;5547;132300;9476;2647;370;18;5;20;7
2017;2,80372E+14;C R Hanna Elem School;442;441;5547;132300;9476;10154;1738;25;1;25;1
2017;2,80372E+14;Galva Jr-Sr High School;271;127;4572;145702;9041;3558;241;21;3;22;4
2017;2,80372E+14;Galva Elem School;264;262;4572;145702;9041;2161;562;20;3;22;4
2017;2,80372E+14;AlWood  Middle/High School;202;159;7195;172563;12315;3510;486;21;3;25;7
2017;2,80372E+14;AlWood Elem School;160;159;7195;172563;12315;2906;688;13;2;16;5
2017;2,80372E+14;Annawan High School;107;44;5806;125254;9994;1311;90;16;3;16;3
2017;2,80372E+14;Annawan Grade School;225;225;5806;125254;9994;3450;729;20;2;20;2
2017;2,80372E+14;Cambridge Jr/Sr High School;216;124;5757;119629;9285;3718;246;;;;
2017;2,80372E+14;Cambridge Comm Grade School;234;195;5757;119629;9285;3484;762;;;;
2017;2,80372E+14;Geneseo High School;823;335;4878;142727;9055;9988;771;54;5;56;7
2017;2,80372E+14;Geneseo Middle School;669;453;4878;142727;9055;8974;1004;44;5;45;6
2017;2,80372E+14;Millikin Elem School;431;431;4878;142727;9055;5911;1696;26;2;26;2
2017;2,80372E+14;Northside Elem School;295;294;4878;142727;9055;3929;1164;20;2;20;2
2017;2,80372E+14;Southwest Elem School;374;374;4878;142727;9055;5131;1478;21;2;24;5
2017;2,80372E+14;Kewanee High School;596;258;5165;42787;8687;7346;512;37;3;37;3
2017;2,80372E+14;Central Junior High;274;257;5165;42787;8687;2895;297;21;2;22;3
2017;2,80372E+14;Central Elem;397;42;5165;42787;8687;512;74;27;3;28;4
2017;2,80372E+14;Belle Alexander Elem School;277;26;5165;42787;8687;272;51;15;2;15;2
2017;2,80372E+14;Irving Elem School;303;26;5165;42787;8687;279;51;15;2;15;2
2017;2,80372E+14;Neponset Grade School;101;26;5165;42787;8687;368;40;11;2;13;4
2017;2,80372E+14;Wethersfield Jr/Sr High School;281;156;5788;94409;9243;4902;426;29;4;33;8
2017;2,80372E+14;Wethersfield Elem School;295;275;5788;94409;9243;2261;321;22;2;23;3
2017;2,8088E+14;Bradford Jr High School;54;0;4745;249077;8646;;;;;;
2017;2,8088E+14;Bradford Grade School;87;75;4745;249077;8646;524;89;10;1;11;1
2017;2,80881E+14;Stark County High School;274;136;6614;134728;10576;3686;312;31;3;37;8
2017;2,80881E+14;Stark County Junior High School;138;136;6614;134728;10576;2168;443;15;2;16;3
2017;2,80881E+14;Stark County Elem Sch;308;168;6614;134728;10576;1206;183;19;2;19;2
2017;3,0002E+14;Cairo Jr/Sr High School;190;55;7130;41460;13854;2323;102;17;2;17;2
2017;3,0002E+14;Cairo Elementary School;225;0;7130;41460;13854;1194;0;14;0;14;0
2017;3,0002E+14;Egyptian Sr High School;119;84;5685;41180;9873;1605;169;15;3;18;6
2017;3,0002E+14;Egyptian Jr High School;107;0;5685;41180;9873;1012;0;7;0;7;0
2017;3,0002E+14;Egyptian Elem School;228;0;5685;41180;9873;1711;0;13;0;13;0
2017;3,00391E+14;DeSoto Elementary School;207;25;4985;90493;10154;895;32;14;1;15;2
2017;3,00391E+14;Carbondale Middle School;462;357;7205;250766;12540;7670;659;40;4;42;6
2017;3,00391E+14;Thomas Elementary School;372;359;7205;250766;12540;3370;736;21;2;21;2
2017;3,00391E+14;Parrish Elem School;379;376;7205;250766;12540;3866;782;20;2;20;2
2017;3,00391E+14;Lewis School;308;299;7205;250766;12540;2883;614;21;3;25;7
2017;3,00391E+14;Giant City Elem School;208;208;5211;183521;9127;2178;395;14;2;15;3
2017;3,00391E+14;Unity Point Elem School;658;554;6246;114659;8708;16929;1916;44;3;47;6
2017;3,00392E+14;Carbondale Comm H S;1103;350;9302;512963;15249;11307;656;73;5;79;9
2017;3,00392E+14;Trico Senior High School;306;115;5097;74538;9191;3588;249;22;3;24;5
2017;3,00392E+14;Trico Jr High School;250;208;5097;74538;9191;2959;264;20;3;22;5
2017;3,00392E+14;Trico Elementary School;430;0;5097;74538;9191;2033;0;24;0;24;0
2017;3,00392E+14;Murphysboro High School;667;271;5848;84878;11443;12565;722;22;2;24;4
2017;3,00392E+14;Murphysboro Middle School;461;125;5848;84878;11443;5355;132;7;0;8;0
2017;3,00392E+14;Carruthers Elementary School;477;469;5848;84878;11443;8170;893;25;1;25;1
2017;3,00392E+14;Gen John A Logan Attendance Cntr;517;474;5848;84878;11443;8570;1326;16;1;17;2
2017;3,00392E+14;Elverado High School;127;59;5309;51904;8284;612;59;13;1;13;1
2017;3,00392E+14;Elverado Junior High School;89;0;5309;51904;8284;607;0;9;0;9;0
2017;3,00392E+14;Elverado Primary School;89;0;5309;51904;8284;681;0;7;0;7;0
2017;3,00392E+14;Elverado Intermediate School;97;0;5309;51904;8284;741;0;8;0;8;0
2017;3,0073E+14;Tamaroa Elem School;116;0;5530;62145;9699;620;0;9;0;11;0
2017;3,00731E+14;Pinckneyville Elem School;285;283;5084;121084;8935;2070;566;14;2;16;4
2017;3,00731E+14;Pinckneyville Middle School;283;225;5084;121084;8935;2121;376;17;3;21;7
2017;3,00731E+14;Pinckneyville Comm High School;435;232;5744;234984;10175;6232;523;29;4;31;6
2017;3,00732E+14;Community Cons School;155;155;4998;180461;9584;774;155;12;1;12;1
2017;3,00733E+14;Du Quoin High School;431;163;5981;57912;10206;5269;302;36;2;38;4
2017;3,00733E+14;Du Quoin  Middle School;502;492;5981;57912;10206;15288;2632;28;3;30;5
2017;3,00733E+14;Du Quoin  Elementary School;530;516;5981;57912;10206;4280;944;33;3;35;5
2017;3,00771E+14;Century Jr/Sr High School;231;44;5529;39900;9108;2936;92;19;2;19;2
2017;3,00771E+14;Century Elementary School;175;173;5529;39900;9108;1417;221;14;1;14;1
2017;3,00771E+14;Meridian High School;134;0;6878;44130;13975;1162;0;14;0;14;0
2017;3,00771E+14;Meridian Elementary School;339;0;6878;44130;13975;1626;0;22;0;22;0
2017;3,0091E+14;Lick Creek Elem School;129;90;4530;128951;7011;889;91;12;1;12;1
2017;3,0091E+14;Cobden High School;179;85;5558;65636;8901;2048;171;17;2;19;4
2017;3,0091E+14;Cobden Jr High School;134;93;5558;65636;8901;1457;155;13;2;15;4
2017;3,0091E+14;Cobden Elem School;190;0;5558;65636;8901;884;0;;;;
2017;3,0091E+14;Anna Junior High School;320;242;4839;116423;7410;2688;465;18;2;18;2
2017;3,0091E+14;Davie Elem School;159;159;4839;116423;7410;1457;318;7;1;7;1
2017;3,0091E+14;Lincoln Elem School;215;146;4839;116423;7410;908;292;2;0;2;0
2017;3,0091E+14;Jonesboro Elem School;418;0;4246;63430;6822;2358;0;25;0;25;0
2017;3,00911E+14;Dongola High School;70;37;6211;65449;10997;707;74;9;2;10;2
2017;3,00911E+14;Dongola Jr High School;68;44;6211;65449;10997;623;86;7;2;7;2
2017;3,00911E+14;Dongola Elementary School;128;128;6211;65449;10997;3229;805;9;2;9;2
2017;3,00911E+14;Anna-Jonesboro High School;533;258;5623;271949;10049;8057;490;33;3;34;4
2017;3,00911E+14;Shawnee High School;108;68;6020;184622;12086;1332;175;13;2;15;4
2017;3,00911E+14;Shawnee Jr High School;90;58;6020;184622;12086;604;86;8;2;10;4
2017;3,00911E+14;Shawnee Elementary School;148;145;6020;184622;12086;1309;162;12;2;13;3
2017;3,1045E+14;Elgin High School;2890;874;6355;117324;11404;30604;1571;147;9;152;14
2017;3,1045E+14;Larkin High School;2667;748;6355;117324;11404;26537;1569;142;12;148;18
2017;3,1045E+14;Streamwood High School;2116;401;6355;117324;11404;24575;666;127;6;133;11
2017;3,1045E+14;Bartlett High School;2610;782;6355;117324;11404;30752;1441;133;8;140;13
2017;3,1045E+14;South Elgin High School;2870;688;6355;117324;11404;33395;1363;148;6;154;9
2017;3,1045E+14;Abbott Middle School;636;284;6355;117324;11404;5495;294;45;4;46;5
2017;3,1045E+14;Eastview Middle School;857;509;6355;117324;11404;7637;573;48;4;49;5
2017;3,1045E+14;Ellis Middle School;738;318;6355;117324;11404;6437;353;46;4;47;5
2017;3,1045E+14;Kimball Middle School;624;253;6355;117324;11404;4928;267;48;4;49;5
2017;3,1045E+14;Larsen Middle School;733;385;6355;117324;11404;6593;417;49;8;56;9
2017;3,1045E+14;Tefft Middle School;906;436;6355;117324;11404;7836;466;54;5;61;9
2017;3,1045E+14;Kenyon Woods Middle School;1104;621;6355;117324;11404;10023;691;63;6;68;10
2017;3,1045E+14;Canton Middle School;623;298;6355;117324;11404;5381;316;47;5;53;9
2017;3,1045E+14;Lincoln Elementary School;459;386;6355;117324;11404;3186;863;25;4;28;6
2017;3,1045E+14;Hilltop Elementary School;662;544;6355;117324;11404;4364;1140;38;10;42;14
2017;3,1045E+14;Timber Trails Elementary School;515;444;6355;117324;11404;3536;987;31;6;33;8
2017;3,1045E+14;Bartlett Elem School;593;493;6355;117324;11404;3988;1088;30;7;32;9
2017;3,1045E+14;Century Oaks Elem School;598;487;6355;117324;11404;3942;1025;32;5;34;6
2017;3,1045E+14;Channing Memorial Elem School;522;477;6355;117324;11404;3500;988;30;6;31;7
2017;3,1045E+14;Clinton Elem School;486;418;6355;117324;11404;3412;901;29;6;32;9
2017;3,1045E+14;Coleman Elem School;753;615;6355;117324;11404;4918;1279;33;4;34;5
2017;3,1045E+14;Garfield Elem School;407;348;6355;117324;11404;2692;723;30;9;32;11
2017;3,1045E+14;Harriet Gifford Elem School;510;435;6355;117324;11404;3475;982;25;4;26;5
2017;3,1045E+14;Glenbrook Elem School;581;484;6355;117324;11404;3933;1085;36;7;40;11
2017;3,1045E+14;Hanover Countryside Elem School;431;364;6355;117324;11404;2854;780;31;15;31;15
2017;3,1045E+14;Highland Elem School;657;545;6355;117324;11404;4367;1152;34;7;35;8
2017;3,1045E+14;Hillcrest Elem School;579;479;6355;117324;11404;3811;1005;30;5;35;7
2017;3,1045E+14;Huff Elem School;634;513;6355;117324;11404;4233;1113;31;5;32;6
2017;3,1045E+14;Laurel Hill Elem School;604;483;6355;117324;11404;3902;1002;29;4;33;8
2017;3,1045E+14;Lowrie Elem School;424;340;6355;117324;11404;2924;735;25;4;27;6
2017;3,1045E+14;McKinley Elem School;436;379;6355;117324;11404;2881;795;28;7;29;8
2017;3,1045E+14;Oakhill Elem School;464;373;6355;117324;11404;2970;777;28;6;33;11
2017;3,1045E+14;Ontarioville Elem School;602;517;6355;117324;11404;4022;1078;32;6;38;12
2017;3,1045E+14;Parkwood Elem School;394;345;6355;117324;11404;2655;716;27;9;32;14
2017;3,1045E+14;Ridge Circle Elem School;569;501;6355;117324;11404;3933;1081;32;4;33;4
2017;3,1045E+14;Ronald D O Neal;571;487;6355;117324;11404;3719;1031;26;4;26;4
2017;3,1045E+14;Sunnydale Elem School;426;381;6355;117324;11404;2924;815;32;7;39;14
2017;3,1045E+14;Washington Elem School;430;351;6355;117324;11404;2934;792;25;4;27;6
2017;3,1045E+14;Wayne Elem School;371;312;6355;117324;11404;2504;664;27;9;32;14
2017;3,1045E+14;Willard Elem School;347;307;6355;117324;11404;2386;653;26;8;32;14
2017;3,1045E+14;Heritage Elem School;516;435;6355;117324;11404;3483;916;29;5;35;10
2017;3,1045E+14;Horizon Elem School;542;477;6355;117324;11404;3715;1033;33;8;40;15
2017;3,1045E+14;Lords Park Elem School;799;685;6355;117324;11404;5381;1438;39;7;43;10
2017;3,1045E+14;Centennial School;434;362;6355;117324;11404;2957;777;29;7;32;10
2017;3,1045E+14;Prairieview Elementary School;363;320;6355;117324;11404;2507;682;25;9;30;13
2017;3,1045E+14;Sycamore Trails Elementary School;559;496;6355;117324;11404;3872;1082;34;7;36;9
2017;3,1045E+14;Fox Meadow Elementary School;643;539;6355;117324;11404;4347;1157;33;5;38;10
2017;3,1045E+14;Spring Trail Elementary School;377;331;6355;117324;11404;2584;717;23;5;24;6
2017;3,1045E+14;Creekside Elem;654;551;6355;117324;11404;4382;1191;35;5;36;6
2017;3,1045E+14;Nature Ridge Elem School;674;579;6355;117324;11404;4845;1342;37;6;42;11
2017;3,1045E+14;Liberty Elem School;667;526;6355;117324;11404;4303;1111;37;8;40;11
2017;3,1045E+14;Hawk Hollow Elem School;396;317;6355;117324;11404;2655;699;21;5;24;8
2017;3,1045E+14;Otter Creek Elem School;683;567;6355;117324;11404;4567;1207;31;4;33;6
2017;3,10451E+14;Batavia Sr High School;1954;749;8064;198185;13435;19439;1427;117;10;125;16
2017;3,10451E+14;Sam Rotolo Middle Sch;1497;1334;8064;198185;13435;31274;3515;93;9;97;11
2017;3,10451E+14;Alice Gustafson Elem School;416;413;8064;198185;13435;2942;861;24;4;25;5
2017;3,10451E+14;J B Nelson Elem School;470;468;8064;198185;13435;3315;993;27;4;28;5
2017;3,10451E+14;Louise White Elem School;402;401;8064;198185;13435;2892;848;22;5;23;6
2017;3,10451E+14;H C Storm Elem School;387;387;8064;198185;13435;2817;830;24;4;25;5
2017;3,10451E+14;Grace McWayne Elementary School;360;344;8064;198185;13435;2413;720;20;4;20;4
2017;3,10451E+14;Hoover Wood Elem School;357;354;8064;198185;13435;2589;767;24;4;24;4
2017;3,10451E+14;West Aurora High School;3861;1528;7049;111073;11663;50224;3334;218;13;226;19
2017;3,10451E+14;Jefferson Middle School;674;582;7049;111073;11663;7219;1008;43;6;45;8
2017;3,10451E+14;Washington Middle School;808;660;7049;111073;11663;8549;1139;51;6;59;12
2017;3,10451E+14;Jewel Middle School;682;502;7049;111073;11663;6874;871;41;4;43;5
2017;3,10451E+14;Herget Middle School;711;599;7049;111073;11663;7576;1029;42;6;45;9
2017;3,10451E+14;Freeman Elem School;534;523;7049;111073;11663;4777;1046;27;2;29;2
2017;3,10451E+14;Goodwin Elem School;366;357;7049;111073;11663;3258;718;23;3;23;3
2017;3,10451E+14;Greenman Elem School;658;630;7049;111073;11663;5897;1260;34;2;35;3
2017;3,10451E+14;Hall Elem School;613;585;7049;111073;11663;5382;1174;32;3;33;4
2017;3,10451E+14;Hill Elem School;626;604;7049;111073;11663;5656;1212;31;3;32;4
2017;3,10451E+14;McCleery Elem School;631;609;7049;111073;11663;5665;1222;34;2;36;3
2017;3,10451E+14;Nicholson Elem School;387;367;7049;111073;11663;3352;736;22;2;24;4
2017;3,10451E+14;Schneider Elem School;513;498;7049;111073;11663;4611;996;36;3;39;6
2017;3,10451E+14;Smith Elem School;498;486;7049;111073;11663;4764;1042;30;2;30;2
2017;3,10451E+14;Fearn Elementary School;633;623;7049;111073;11663;5624;1246;36;2;38;4
2017;3,10451E+14;East High School;4060;892;6355;44362;11335;48959;1801;217;14;227;18
2017;3,10451E+14;C F Simmons Middle School;1055;861;6355;44362;11335;10352;1658;61;4;65;7
2017;3,10451E+14;K D Waldo Middle School;1045;806;6355;44362;11335;10540;1698;64;7;68;11
2017;3,10451E+14;Henry W Cowherd Middle School;1031;767;6355;44362;11335;13328;1595;67;5;72;10
2017;3,10451E+14;Olney C Allen Elem School;839;839;6355;44362;11335;6217;1734;42;5;45;8
2017;3,10451E+14;C M Bardwell Elem School;907;907;6355;44362;11335;7007;1907;47;7;50;8
2017;3,10451E+14;W S Beaupre Elem School;287;287;6355;44362;11335;2205;583;19;4;20;5
2017;3,10451E+14;L D Brady Elem School;454;454;6355;44362;11335;3613;928;24;3;25;4
2017;3,10451E+14;G N Dieterich Elem School;611;610;6355;44362;11335;4572;1249;30;4;32;4
2017;3,10451E+14;John Gates Elem School;605;605;6355;44362;11335;4597;1254;37;5;42;10
2017;3,10451E+14;Nicholas A Hermes Elem School;748;744;6355;44362;11335;5672;1524;40;6;43;9
2017;3,10451E+14;C I Johnson Elem School;308;306;6355;44362;11335;2340;627;21;3;22;4
2017;3,10451E+14;Rose E Krug Elem School;290;290;6355;44362;11335;2194;601;18;3;19;4
2017;3,10451E+14;Oak Park Elem School;450;450;6355;44362;11335;3417;901;25;3;27;5
2017;3,10451E+14;Mabel O Donnell Elem School;430;430;6355;44362;11335;3189;875;24;3;25;4
2017;3,10451E+14;Edna Rollins Elem School;425;425;6355;44362;11335;3285;891;26;4;27;5
2017;3,10451E+14;Fred Rodgers Magnet Acad;453;446;6355;44362;11335;6700;1274;28;5;36;12
2017;3,10451E+14;Benavides Steam Academy;411;411;6355;44362;11335;3096;838;19;2;20;3
2017;3,10453E+14;Dundee-Crown High School;2830;1041;5749;146529;10726;34879;2274;174;11;180;17
2017;3,10453E+14;Hampshire High School;1668;615;5749;146529;10726;21528;1308;101;8;107;12
2017;3,10453E+14;Harry D Jacobs High School;2341;706;5749;146529;10726;29846;1555;158;9;161;12
2017;3,10453E+14;Carpentersville Middle School;1285;467;5749;146529;10726;28325;1940;85;5;86;5
2017;3,10453E+14;Algonquin Middle School;480;298;5749;146529;10726;12367;1389;40;3;42;5
2017;3,10453E+14;Dundee Middle School;886;403;5749;146529;10726;22909;1976;58;4;61;5
2017;3,10453E+14;Hampshire Middle School;978;294;5749;146529;10726;24010;1343;57;3;58;4
2017;3,10453E+14;Algonquin Lakes Elem Sch;517;517;5749;146529;10726;3718;1118;30;4;33;7
2017;3,10453E+14;Liberty Elementary School;768;766;5749;146529;10726;5488;1633;41;5;43;7
2017;3,10453E+14;Lincoln Prairie Elem School;473;473;5749;146529;10726;3361;990;27;4;31;8
2017;3,10453E+14;Dundee Highlands Elem School;371;368;5749;146529;10726;2660;794;23;4;24;5
2017;3,10453E+14;Eastview Elem School;458;449;5749;146529;10726;3267;974;28;5;28;5
2017;3,10453E+14;Golfview Elem School;656;655;5749;146529;10726;4781;1451;39;5;40;6
2017;3,10453E+14;Hampshire Elem School;400;394;5749;146529;10726;2923;868;29;6;30;7
2017;3,10453E+14;Lake in the Hills Elem School;481;481;5749;146529;10726;3582;1061;25;4;25;4
2017;3,10453E+14;Meadowdale Elem School;407;406;5749;146529;10726;3147;927;28;4;28;4
2017;3,10453E+14;Parkview Elementary School;505;500;5749;146529;10726;3732;1102;31;4;33;6
2017;3,10453E+14;Sleepy Hollow Elem School;390;389;5749;146529;10726;2834;842;26;4;27;5
2017;31045300026201C;Cambridge Lakes Charter School;857;841;5749;146529;10726;7053;1724;51;9;52;10
2017;3,10453E+14;Kenneth E Neubert Elem School;461;459;5749;146529;10726;3554;1052;30;5;30;5
2017;3,10453E+14;Perry Elementary School;597;596;5749;146529;10726;4484;1300;43;6;43;6
2017;3,10453E+14;Lakewood School;611;610;5749;146529;10726;4423;1303;43;6;43;6
2017;3,10453E+14;Westfield Community School;1351;796;5749;146529;10726;26649;2672;90;9;93;11
2017;3,10453E+14;Gary D Wright Elem Sch;774;774;5749;146529;10726;5649;1667;41;4;43;5
2017;3,10453E+14;Gilberts Elem Sch;744;744;5749;146529;10726;5310;1586;38;4;38;4
2017;3,10453E+14;Central High School;1074;372;5970;156316;11924;14193;786;67;5;69;7
2017;3,10453E+14;Central Middle School;403;136;5970;156316;11924;2463;178;29;3;31;5
2017;3,10453E+14;Prairie Knolls Middle Sch;671;647;5970;156316;11924;6440;1231;43;4;43;4
2017;3,10453E+14;Howard B Thomas Grade School;522;522;5970;156316;11924;4377;1043;26;2;27;3
2017;3,10453E+14;Lily Lake Grade School;212;208;5970;156316;11924;1791;414;14;2;15;3
2017;3,10453E+14;Prairie View Grade School;646;643;5970;156316;11924;5427;1287;32;2;34;4
2017;3,10453E+14;Country Trails Elem;643;643;5970;156316;11924;5471;1290;31;2;32;3
